source_x,doi,pmcid,pubmed_id,created,created_year
PMC,http://dx.doi.org/10.1016/j.virol.2011.02.020,PMC3086175,NA,2011-04-19,2011
PMC,http://dx.doi.org/10.1152/physiolgenomics.00258.2010,PMC3121161,NA,2011-03-23,2011
PMC,http://dx.doi.org/10.1056/NEJMoa1009705,PMC3093964,NA,2011-03-01,2011
PMC,NA,PMC3275147,NA,2011-03-16,2011
PMC,http://dx.doi.org/10.1007/s11538-011-9646-4,PMC3409595,NA,2011-03-15,2011
PMC,http://dx.doi.org/10.1074/jbc.M110.207084,PMC3091195,NA,2011-03-16,2011
PMC,http://dx.doi.org/10.1056/NEJMe1102671,PMC4830420,NA,2011-03-16,2011
PMC,http://dx.doi.org/10.1038/nrmicro2539,PMC3611960,NA,2011-03-08,2011
PMC,http://dx.doi.org/10.5365/WPSAR.2010.1.1.009,PMC3729055,NA,2011-01-01,2011
PMC,http://dx.doi.org/10.2471/WPSAR.2011.2.1.006,PMC3729054,NA,2011-01-01,2011
PMC,http://dx.doi.org/10.1016/j.virol.2011.02.014,PMC3085989,NA,2011-03-08,2011
PMC,http://dx.doi.org/10.1016/j.virol.2011.02.009,PMC3072468,NA,2011-03-08,2011
PMC,http://dx.doi.org/10.1016/j.febslet.2011.03.002,PMC3086565,NA,2011-03-05,2011
PMC,http://dx.doi.org/10.1016/j.tim.2011.02.001,PMC3071980,NA,2011-03-05,2011
PMC,http://dx.doi.org/10.4049/jimmunol.1002961,PMC6016742,NA,2011-03-03,2011
PMC,http://dx.doi.org/10.1089/aid.2010.0350,PMC3048835,NA,2011-01-20,2011
PMC,http://dx.doi.org/10.2105/AJPH.2010.300103,PMC3036685,NA,NA,NA
PMC,http://dx.doi.org/10.2105/AJPH.2010.196519,PMC3036678,NA,NA,NA
PMC,http://dx.doi.org/10.1016/j.antiviral.2011.02.011,PMC3076897,NA,2011-03-07,2011
PMC,NA,PMC3076148,NA,2011-01-01,2011
PMC,http://dx.doi.org/10.1109/TBME.2010.2089054,PMC3071014,NA,2011-03-01,2011
PMC,NA,PMC3044805,NA,2011-03-01,2011
PMC,http://dx.doi.org/10.1128/JCM.01813-10,PMC3067705,NA,2010-12-22,2010
PMC,http://dx.doi.org/10.4161/nucl.2.2.15018,PMC3127090,NA,2011-05-25,2011
PMC,http://dx.doi.org/10.4161/rna.8.2.15391,PMC3230553,NA,2011-05-18,2011
PMC,http://dx.doi.org/10.4161/rna.8.2.14991,PMC3230552,NA,2011-05-18,2011
PMC,http://dx.doi.org/10.4161/rna.8.2.15013,PMC3127101,NA,2011-05-18,2011
PMC,http://dx.doi.org/10.2471/BLT.10.083154,PMC3066523,NA,2011-02-28,2011
PMC,http://dx.doi.org/10.4049/jimmunol.1003949,PMC3074438,NA,2011-03-01,2011
PMC,http://dx.doi.org/10.1002/sim.3883,PMC3058686,NA,2011-02-17,2011
PMC,http://dx.doi.org/10.1107/S1744309111002867,PMC3053173,NA,2011-02-25,2011
PMC,http://dx.doi.org/10.1164/rccm.201010-1752OC,PMC3136996,NA,2011-02-25,2011
PMC,http://dx.doi.org/10.1017/S1462399410001754,PMC3253018,NA,2011-02-24,2011
PMC,http://dx.doi.org/10.1016/j.jmb.2011.02.038,PMC3073027,NA,2011-02-26,2011
PMC,http://dx.doi.org/10.1074/jbc.M110.214189,PMC3077636,NA,2011-02-23,2011
PMC,http://dx.doi.org/10.1523/JNEUROSCI.5578-10.2011,PMC6623763,NA,2011-02-01,2011
PMC,http://dx.doi.org/10.1098/rsif.2010.0679,PMC3140718,NA,2011-02-23,2011
PMC,http://dx.doi.org/10.1016/j.vaccine.2011.02.023,PMC3078999,NA,2011-02-24,2011
PMC,http://dx.doi.org/10.1016/j.virusres.2011.02.004,PMC3078687,NA,2011-02-12,2011
PMC,http://dx.doi.org/10.1111/j.1472-765X.2011.03014.x,PMC3055918,NA,2011-02-21,2011
PMC,http://dx.doi.org/10.1016/j.virusres.2011.02.011,PMC3130092,NA,2011-02-22,2011
PMC,http://dx.doi.org/10.1016/j.antiviral.2011.02.003,PMC3085190,NA,2011-02-20,2011
PMC,http://dx.doi.org/10.1007/s12291-011-0120-8,PMC3162947,NA,2011-02-17,2011
PMC,http://dx.doi.org/10.1186/1471-2172-12-16,PMC3048559,21324206,2011-02-17,2011
PMC,http://dx.doi.org/10.1504/IJCBDD.2011.038658,PMC3407688,NA,2011-02-17,2011
PMC,http://dx.doi.org/10.1016/j.jim.2011.02.004,PMC3085612,NA,2011-02-18,2011
PMC,http://dx.doi.org/10.1016/j.virol.2011.01.013,PMC3057228,NA,2011-02-16,2011
PMC,http://dx.doi.org/10.4049/jimmunol.1003292,PMC3063297,NA,2011-02-12,2011
PMC,http://dx.doi.org/10.1016/j.str.2010.12.007,PMC3037595,NA,2011-02-09,2011
PMC,http://dx.doi.org/10.1038/icb.2010.151,PMC3087174,NA,2011-02-08,2011
PMC,http://dx.doi.org/10.1016/j.tet.2010.11.097,PMC3050557,NA,2010-12-05,2010
PMC,http://dx.doi.org/10.1016/j.trsl.2011.01.010,PMC3073780,NA,2011-02-05,2011
PMC,http://dx.doi.org/10.1016/j.virol.2010.12.045,PMC3073741,NA,2011-02-03,2011
PMC,http://dx.doi.org/10.2105/AJPH.2010.197996,PMC3020186,NA,NA,NA
PMC,http://dx.doi.org/10.1016/j.bbagen.2011.01.012,PMC3130828,NA,2011-02-02,2011
PMC,http://dx.doi.org/10.2471/BLT.10.082552,PMC3044250,NA,2011-02-01,2011
PMC,NA,PMC3022462,NA,2011-02-01,2011
PMC,http://dx.doi.org/10.1093/cid/ciq166,PMC3106251,NA,2011-01-10,2011
PMC,NA,PMC3060427,NA,2011-02-01,2011
PMC,http://dx.doi.org/10.1016/j.diagmicrobio.2010.10.010,PMC3026598,NA,2011-01-19,2011
PMC,http://dx.doi.org/10.2217/fon.10.185,PMC3463000,NA,2011-02-24,2011
PMC,http://dx.doi.org/10.1016/j.iac.2010.09.002,PMC3339561,NA,2010-11-20,2010
PMC,http://dx.doi.org/10.4065/mcp.2011.0002,PMC3031431,NA,2011-01-31,2011
PMC,http://dx.doi.org/10.1089/vim.2010.0056,PMC3034638,NA,2011-02-14,2011
PMC,http://dx.doi.org/10.1038/aps.2010.209,PMC4002766,NA,2011-01-31,2011
PMC,http://dx.doi.org/10.1007/s13365-010-0017-y,PMC3086688,NA,2011-01-28,2011
PMC,http://dx.doi.org/10.4049/jimmunol.1003115,PMC3057921,NA,2011-01-29,2011
PMC,http://dx.doi.org/10.1159/000323937,PMC3132977,NA,2011-02-02,2011
PMC,http://dx.doi.org/10.1016/j.jaci.2010.11.041,PMC3070861,NA,2011-01-27,2011
PMC,http://dx.doi.org/10.1128/JVI.01456-10,PMC3067866,NA,2011-01-26,2011
PMC,http://dx.doi.org/10.1021/jm100938u,PMC3056319,NA,2011-01-25,2011
PMC,http://dx.doi.org/10.1073/pnas.1015287108,PMC3038727,NA,2011-01-26,2011
PMC,http://dx.doi.org/10.1016/j.vaccine.2011.01.022,PMC3058128,NA,2011-01-26,2011
PMC,http://dx.doi.org/10.1021/bi101805f,PMC3035746,NA,2011-01-10,2011
PMC,http://dx.doi.org/10.1073/pnas.1016404108,PMC3038715,NA,2011-01-25,2011
PMC,http://dx.doi.org/10.1177/0009922810394834,PMC3417762,NA,2011-01-25,2011
PMC,http://dx.doi.org/10.1016/j.jbi.2011.01.005,PMC3440000,NA,2011-01-23,2011
PMC,http://dx.doi.org/10.1093/aob/mcq265,PMC3091800,NA,2011-01-23,2011
PMC,http://dx.doi.org/10.1016/j.jviromet.2011.01.007,PMC3221309,NA,2011-01-22,2011
PMC,http://dx.doi.org/10.3109/08916934.2011.523277,PMC3633594,NA,2011-01-20,2011
PMC,http://dx.doi.org/10.1021/bi101597k,PMC3035738,NA,2010-12-23,2010
PMC,http://dx.doi.org/10.1016/j.virol.2010.12.014,PMC3060663,NA,2011-01-24,2011
PMC,http://dx.doi.org/10.1074/jbc.C110.181347,PMC3048706,NA,2011-01-18,2011
PMC,http://dx.doi.org/10.1073/pnas.1013388108,PMC3038750,NA,2011-01-19,2011
PMC,http://dx.doi.org/10.1159/000323552,PMC3132981,NA,2011-02-02,2011
PMC,http://dx.doi.org/10.1016/j.virol.2010.12.024,PMC3049855,NA,2011-01-18,2011
PMC,http://dx.doi.org/10.1165/rcmb.2010-0108OC,PMC3175576,NA,2011-01-14,2011
PMC,NA,PMC3275136,NA,2011-01-13,2011
PMC,http://dx.doi.org/10.1128/JVI.01631-10,PMC3067976,NA,2011-01-12,2011
PMC,http://dx.doi.org/10.1128/JVI.01986-10,PMC3067970,NA,2011-01-12,2011
PMC,http://dx.doi.org/10.1128/JVI.02065-10,PMC3067931,NA,2011-01-12,2011
PMC,http://dx.doi.org/10.1128/JVI.02332-10,PMC3067930,NA,2011-01-12,2011
PMC,http://dx.doi.org/10.1128/JVI.02496-10,PMC3067871,NA,2011-01-12,2011
PMC,http://dx.doi.org/10.1002/pro.589,PMC3064834,NA,2011-01-11,2011
PMC,http://dx.doi.org/10.1177/0885066610393314,PMC4110744,NA,2011-01-11,2011
PMC,http://dx.doi.org/10.1038/ni.1979,PMC3182538,NA,2011-01-09,2011
PMC,http://dx.doi.org/10.1152/ajpheart.00767.2010,PMC3075042,NA,2011-01-08,2011
PMC,http://dx.doi.org/10.4269/ajtmh.2011.10-0472,PMC3005502,NA,2011-01-06,2011
PMC,http://dx.doi.org/10.1016/j.bpj.2010.11.014,PMC3010018,NA,2011-01-05,2011
PMC,http://dx.doi.org/10.1016/j.coph.2010.12.002,PMC3075309,NA,2011-01-06,2011
PMC,http://dx.doi.org/10.1128/JVI.02020-10,PMC3067956,NA,2011-01-05,2011
PMC,http://dx.doi.org/10.1016/j.vaccine.2010.12.073,PMC3061835,NA,2011-01-05,2011
PMC,http://dx.doi.org/10.1016/B978-0-12-387664-5.00001-7,PMC5464999,NA,2011-01-01,2011
PMC,http://dx.doi.org/10.1016/j.ajpath.2010.09.041,PMC3069906,NA,2011-01-27,2011
PMC,http://dx.doi.org/10.1016/j.ajpath.2010.11.034,PMC3069876,NA,2011-01-27,2011
PMC,http://dx.doi.org/10.1146/annurev-immunol-031210-101345,PMC4160806,NA,2011-03-02,2011
PMC,http://dx.doi.org/10.3851/IMP1810,PMC5630453,NA,2011-01-01,2011
PMC,http://dx.doi.org/10.3851/IMP1730,PMC4907367,NA,2011-01-01,2011
PMC,http://dx.doi.org/10.1016/j.bbmt.2010.11.008,PMC3030455,NA,2010-12-31,2010
PMC,NA,PMC3024161,NA,2011-01-01,2011
PMC,NA,PMC3003557,NA,2011-01-01,2011
PMC,NA,PMC3071009,NA,2011-01-01,2011
PMC,http://dx.doi.org/10.4161/cl.1.1.14466,PMC3109462,NA,2011-01-10,2011
PMC,http://dx.doi.org/10.1128/CMR.00014-10,PMC3021210,NA,2011-01-01,2011
PMC,http://dx.doi.org/10.5582/ddt.2011.v5.5.220,PMC3265084,NA,2011-11-04,2011
PMC,http://dx.doi.org/10.1586/erv.10.152,PMC3398800,NA,2010-12-16,2010
PMC,http://dx.doi.org/10.2217/fvl.11.108,PMC4574952,NA,2011-11-04,2011
PMC,NA,PMC3139681,NA,2011-01-01,2011
PMC,NA,PMC3203293,22039374,2011-01-01,2011
PMC,http://dx.doi.org/10.1089/jir.2010.0120,PMC3021357,NA,2010-12-30,2010
PMC,http://dx.doi.org/10.1089/jir.2010.0110,PMC3021351,NA,2010-12-30,2010
PMC,http://dx.doi.org/10.1016/j.jmoldx.2010.11.003,PMC3069812,NA,2011-01-28,2011
PMC,http://dx.doi.org/10.4103/0976-9668.82313,PMC3312706,22470241,2011-08-04,2011
PMC,http://dx.doi.org/10.4103/0970-2113.76301,PMC3099510,21654986,2011-04-08,2011
PMC,http://dx.doi.org/10.1016/B978-0-12-385504-6.00001-4,PMC3697097,NA,2011-01-01,2011
PMC,http://dx.doi.org/10.1261/rna.2394511,PMC3004063,NA,2010-11-23,2010
PMC,http://dx.doi.org/10.1016/j.vaccine.2010.12.062,PMC3079781,NA,2011-01-04,2011
PMC,http://dx.doi.org/10.1002/wsbm.104,PMC3057768,NA,2010-07-13,2010
PMC,http://dx.doi.org/10.1128/JVI.01705-10,PMC3067946,NA,2010-12-29,2010
PMC,http://dx.doi.org/10.1128/JVI.01616-10,PMC3067927,NA,2010-12-29,2010
PMC,http://dx.doi.org/10.1128/JVI.02260-10,PMC3067923,NA,2010-12-29,2010
PMC,http://dx.doi.org/10.1152/ajpregu.00222.2010,PMC3075080,NA,2010-12-23,2010
PMC,http://dx.doi.org/10.1016/j.pharmthera.2010.12.004,PMC3092634,NA,2010-12-22,2010
PMC,NA,PMC3056276,NA,2010-12-01,2010
PMC,http://dx.doi.org/10.1128/JVI.02036-10,PMC3067785,NA,2010-12-15,2010
PMC,http://dx.doi.org/10.1128/JVI.01396-10,PMC3067773,NA,2010-12-15,2010
PMC,http://dx.doi.org/10.1016/j.tim.2010.11.003,PMC3026312,NA,2010-12-16,2010
PMC,http://dx.doi.org/10.1016/j.yjmcc.2010.12.003,PMC3085048,NA,2010-12-14,2010
PMC,http://dx.doi.org/10.1073/pnas.1009094108,PMC3009790,NA,2010-12-14,2010
PMC,http://dx.doi.org/10.1128/JVI.02111-10,PMC3067794,NA,2010-12-08,2010
PMC,http://dx.doi.org/10.1016/j.tips.2010.11.001,PMC3022387,NA,2010-12-08,2010
PMC,http://dx.doi.org/10.1098/rsif.2010.0510,PMC3119874,NA,2010-12-04,2010
PMC,http://dx.doi.org/10.1016/j.jsb.2010.11.021,PMC4486061,NA,2010-12-04,2010
PMC,http://dx.doi.org/10.1016/j.immuni.2010.11.020,PMC3588567,NA,2010-12-03,2010
PMC,http://dx.doi.org/10.1016/j.jim.2010.11.009,PMC3090484,NA,2010-12-03,2010
PMC,http://dx.doi.org/10.2105/AJPH.2009.180414,PMC2978189,NA,NA,NA
PMC,http://dx.doi.org/10.1259/bjr/31200593,PMC3473604,NA,2010-11-18,2010
PMC,NA,PMC3002107,NA,2010-12-01,2010
PMC,http://dx.doi.org/10.1377/hlthaff.2010.0474,PMC3445335,NA,2010-12-06,2010
PMC,http://dx.doi.org/10.1074/jbc.M110.149369,PMC3030327,NA,2010-12-01,2010
PMC,NA,PMC4680015,NA,2010-12-01,2010
PMC,http://dx.doi.org/10.1128/JVI.02231-10,PMC3028905,NA,2010-12-01,2010
PMC,http://dx.doi.org/10.1002/pmic.200900768,PMC3859317,NA,2010-11-18,2010
PMC,http://dx.doi.org/10.1261/rna.2120410,PMC2995394,NA,2010-10-28,2010
PMC,NA,PMC3002155,NA,2010-12-01,2010
PMC,http://dx.doi.org/10.1007/s11095-010-0325-1,PMC3137928,NA,2010-11-29,2010
PMC,http://dx.doi.org/10.1021/ac1020744,PMC3076062,NA,2010-11-29,2010
PMC,http://dx.doi.org/10.1073/pnas.1006219107,PMC3003006,NA,2010-11-30,2010
PMC,http://dx.doi.org/10.1128/CVI.00386-10,PMC3019782,NA,2010-11-24,2010
PMC,http://dx.doi.org/10.1128/JVI.02220-10,PMC3028890,NA,2010-11-24,2010
PMC,http://dx.doi.org/10.1038/mt.2010.261,PMC3034854,NA,2010-11-23,2010
PMC,http://dx.doi.org/10.1038/aps.2010.154,PMC4002942,NA,2010-11-22,2010
PMC,http://dx.doi.org/10.1152/ajplung.00170.2010,PMC4380484,NA,2010-11-20,2010
PMC,http://dx.doi.org/10.3892/etm.2010.164,PMC3440660,NA,2010-11-19,2010
PMC,http://dx.doi.org/10.1189/jlb.0910538,PMC6608002,NA,2010-11-20,2010
PMC,http://dx.doi.org/10.1016/j.antiviral.2010.11.007,PMC3018546,NA,2010-11-20,2010
PMC,http://dx.doi.org/10.1016/j.chom.2010.10.007,PMC3310429,NA,2010-11-18,2010
PMC,http://dx.doi.org/10.1128/CVI.00355-10,PMC3019789,NA,2010-11-17,2010
PMC,http://dx.doi.org/10.1128/CVI.00302-10,PMC3019778,NA,2010-11-17,2010
PMC,http://dx.doi.org/10.1128/JCM.01142-10,PMC3020443,NA,2010-11-17,2010
PMC,http://dx.doi.org/10.1098/rsif.2010.0412,PMC3104327,NA,2010-11-18,2010
PMC,http://dx.doi.org/10.1128/JVI.01848-10,PMC3020514,NA,2010-11-17,2010
PMC,http://dx.doi.org/10.1128/JVI.01966-10,PMC3020499,NA,2010-11-17,2010
PMC,http://dx.doi.org/10.1002/pro.554,PMC3048410,NA,2010-11-16,2010
PMC,http://dx.doi.org/10.1016/j.ceca.2010.10.001,PMC3225030,NA,2010-11-14,2010
PMC,http://dx.doi.org/10.3109/13550284.2010.529238,PMC3153983,NA,2010-11-12,2010
PMC,http://dx.doi.org/10.1093/biostatistics/kxq068,PMC3114649,NA,2010-11-12,2010
PMC,http://dx.doi.org/10.1016/j.sjbs.2010.11.001,PMC3730559,NA,2010-11-12,2010
PMC,http://dx.doi.org/10.3109/00498254.2010.532886,PMC3644211,NA,2010-11-11,2010
PMC,http://dx.doi.org/10.1098/rsif.2010.0486,PMC3061095,NA,2010-11-11,2010
PMC,http://dx.doi.org/10.1128/JVI.01716-10,PMC3020504,NA,2010-11-10,2010
PMC,http://dx.doi.org/10.1128/JVI.01412-10,PMC3020035,NA,2010-11-10,2010
PMC,http://dx.doi.org/10.1128/JVI.02062-10,PMC3020023,NA,2010-11-10,2010
PMC,http://dx.doi.org/10.1128/JVI.01847-10,PMC3020021,NA,2010-11-10,2010
PMC,http://dx.doi.org/10.1128/JVI.01522-10,PMC3020003,NA,2010-11-10,2010
PMC,http://dx.doi.org/10.1007/s13238-010-0115-x,PMC4875119,NA,2010-11-08,2010
PMC,http://dx.doi.org/10.1038/aps.2010.115,PMC4003330,NA,2010-11-05,2010
PMC,http://dx.doi.org/10.4269/ajtmh.2010.10-0174,PMC2963960,NA,2010-10-29,2010
PMC,http://dx.doi.org/10.1016/j.bbrc.2010.10.136,PMC3393133,NA,2010-11-09,2010
PMC,http://dx.doi.org/10.1128/JCM.01424-10,PMC3020464,NA,2010-11-03,2010
PMC,http://dx.doi.org/10.1128/JVI.01570-10,PMC3020032,NA,2010-11-03,2010
PMC,http://dx.doi.org/10.1128/JVI.00877-10,PMC3020006,NA,2010-11-03,2010
PMC,http://dx.doi.org/10.1128/JVI.01806-10,PMC3014157,NA,2010-11-03,2010
PMC,http://dx.doi.org/10.1021/bi100833r,PMC2989882,NA,2010-09-23,2010
PMC,http://dx.doi.org/10.1007/s10875-010-9476-4,PMC4450678,NA,2010-11-02,2010
PMC,http://dx.doi.org/10.2105/AJPH.2009.168245,PMC2951970,NA,NA,NA
PMC,http://dx.doi.org/10.1007/BF03403963,PMC6973652,NA,2010-11-01,2010
PMC,NA,PMC2957030,NA,2010-11-01,2010
PMC,http://dx.doi.org/10.1097/EDE.0b013e3181f20977,PMC3084966,NA,2010-11-01,2010
PMC,http://dx.doi.org/10.1517/17460441.2010.515583,PMC2992350,NA,2010-09-08,2010
PMC,http://dx.doi.org/10.1016/j.iac.2010.09.008,PMC2992980,NA,2010-10-27,2010
PMC,http://dx.doi.org/10.1016/j.iac.2010.08.001,PMC2967440,NA,2010-10-27,2010
PMC,NA,PMC2994044,NA,2010-11-01,2010
PMC,http://dx.doi.org/10.1681/ASN.2009080805,PMC3014006,NA,2010-09-16,2010
PMC,http://dx.doi.org/10.1073/pnas.1012537107,PMC2993378,NA,2010-11-02,2010
PMC,http://dx.doi.org/10.4161/rna.7.6.14249,PMC3073335,NA,2011-03-24,2011
PMC,http://dx.doi.org/10.4161/rna.7.6.13781,PMC3072266,NA,2011-03-24,2011
PMC,http://dx.doi.org/10.1016/j.jaci.2010.08.040,PMC2998547,NA,2010-10-31,2010
PMC,http://dx.doi.org/10.1016/j.virol.2010.10.008,PMC3018280,NA,2010-10-31,2010
PMC,http://dx.doi.org/10.1016/j.immuni.2010.10.009,PMC3765078,NA,2010-10-29,2010
PMC,http://dx.doi.org/10.1016/j.immuni.2010.10.008,PMC3760154,NA,2010-10-29,2010
PMC,http://dx.doi.org/10.1016/j.immuni.2010.09.013,PMC3045856,NA,2010-10-29,2010
PMC,http://dx.doi.org/10.1016/j.virol.2010.10.006,PMC3032362,NA,2010-10-29,2010
PMC,http://dx.doi.org/10.1016/j.jad.2010.09.029,PMC3043161,NA,2010-10-28,2010
PMC,http://dx.doi.org/10.4049/jimmunol.0901296,PMC3375592,NA,2010-10-28,2010
PMC,http://dx.doi.org/10.1128/JVI.01754-10,PMC3014169,NA,2010-10-27,2010
PMC,http://dx.doi.org/10.1128/JVI.01805-10,PMC3014161,NA,2010-10-27,2010
PMC,http://dx.doi.org/10.1016/j.vaccine.2010.10.024,PMC3428043,NA,2010-10-28,2010
PMC,http://dx.doi.org/10.1016/j.molcel.2010.09.024,PMC2987465,20965417,2010-10-22,2010
PMC,http://dx.doi.org/10.1038/ismej.2010.162,PMC3105739,NA,2010-10-21,2010
PMC,http://dx.doi.org/10.1074/mcp.M110.002402,PMC3013450,NA,2010-10-18,2010
PMC,http://dx.doi.org/10.1016/j.neuroscience.2010.10.026,PMC3292217,NA,2010-10-18,2010
PMC,http://dx.doi.org/10.1016/j.phrs.2010.10.004,PMC3031662,NA,2010-10-15,2010
PMC,http://dx.doi.org/10.1128/CVI.00278-10,PMC3008199,NA,2010-10-13,2010
PMC,http://dx.doi.org/10.1128/JVI.01350-10,PMC3004329,NA,2010-10-13,2010
PMC,http://dx.doi.org/10.1128/JVI.01675-10,PMC3004294,NA,2010-10-13,2010
PMC,http://dx.doi.org/10.1503/cmaj.109-3714,PMC2988561,NA,2010-11-22,2010
PMC,http://dx.doi.org/10.1016/j.bbi.2010.10.002,PMC3135968,NA,2010-10-09,2010
PMC,http://dx.doi.org/10.1016/j.vaccine.2010.08.106,PMC2991506,NA,2010-10-09,2010
PMC,http://dx.doi.org/10.1007/s13238-010-0101-3,PMC4875224,NA,2010-10-06,2010
PMC,http://dx.doi.org/10.1128/CVI.00293-10,PMC3008203,NA,2010-10-06,2010
PMC,http://dx.doi.org/10.1128/JVI.01255-10,PMC3004358,NA,2010-10-06,2010
PMC,http://dx.doi.org/10.1128/JVI.01542-10,PMC3004351,NA,2010-10-06,2010
PMC,http://dx.doi.org/10.1128/JVI.01850-10,PMC3004328,NA,2010-10-06,2010
PMC,http://dx.doi.org/10.1503/cmaj.090976,PMC2950185,NA,2010-06-08,2010
PMC,http://dx.doi.org/10.1038/emboj.2010.250,PMC2989104,NA,2010-10-05,2010
PMC,http://dx.doi.org/10.1038/mt.2010.207,PMC3048173,NA,2010-10-05,2010
PMC,http://dx.doi.org/10.1016/j.bbamcr.2010.09.017,PMC3085350,NA,2010-10-02,2010
PMC,NA,PMC2942046,NA,2010-10-01,2010
PMC,http://dx.doi.org/10.1111/j.1462-5822.2010.01482.x,PMC2945620,NA,2010-05-22,2010
PMC,http://dx.doi.org/10.1111/j.1365-2249.2010.04210.x,PMC2990925,NA,2010-09-14,2010
PMC,NA,PMC2958208,NA,2010-10-01,2010
PMC,http://dx.doi.org/10.1517/14712598.2010.519332,PMC2951029,NA,2010-09-08,2010
PMC,http://dx.doi.org/10.1002/glia.21038,PMC2919602,NA,2010-06-23,2010
PMC,http://dx.doi.org/10.4103/0974-7788.76790,PMC3059449,21455454,2011-04-08,2011
PMC,http://dx.doi.org/10.1002/jmv.21861,PMC4758195,NA,2010-09-14,2010
PMC,http://dx.doi.org/10.1128/JVI.01670-10,PMC2937752,NA,2010-10-01,2010
PMC,http://dx.doi.org/10.1016/j.jviromet.2010.07.006,PMC2989447,20637238,2010-07-15,2010
PMC,http://dx.doi.org/10.1631/jzus.B1000111,PMC2950238,NA,2010-10-01,2010
PMC,http://dx.doi.org/10.1016/S1473-3099(10)70166-3,PMC3057165,NA,2010-10-01,2010
PMC,http://dx.doi.org/10.4161/self.1.4.13279,PMC3062383,NA,2011-01-18,2011
PMC,http://dx.doi.org/10.1089/vim.2010.0051,PMC2967820,NA,2010-10-01,2010
PMC,http://dx.doi.org/10.1089/vim.2010.0028,PMC2967819,NA,2010-10-01,2010
PMC,http://dx.doi.org/10.2471/BLT.09.071753,PMC2995179,NA,2010-09-29,2010
PMC,http://dx.doi.org/10.1128/JCM.01518-10,PMC3008443,NA,2010-09-29,2010
PMC,http://dx.doi.org/10.1128/CVI.00316-10,PMC3008185,NA,2010-09-28,2010
PMC,http://dx.doi.org/10.4049/jimmunol.1001984,PMC3159959,NA,2010-09-28,2010
PMC,http://dx.doi.org/10.1016/j.iac.2010.08.007,PMC2967460,NA,2010-09-25,2010
PMC,http://dx.doi.org/10.1016/j.jim.2010.09.022,PMC3003765,NA,2010-09-25,2010
PMC,http://dx.doi.org/10.1002/wsbm.118,PMC3044218,NA,2010-09-24,2010
PMC,http://dx.doi.org/10.1016/j.bpj.2010.07.027,PMC2941015,NA,2010-09-22,2010
PMC,http://dx.doi.org/10.1128/CVI.00188-10,PMC2976090,NA,2010-09-22,2010
PMC,http://dx.doi.org/10.1016/j.iac.2010.08.004,PMC2966844,NA,2010-09-23,2010
PMC,http://dx.doi.org/10.1128/JCM.00400-10,PMC3008430,NA,2010-09-22,2010
PMC,http://dx.doi.org/10.1128/JVI.01216-10,PMC3004346,NA,2010-09-22,2010
PMC,http://dx.doi.org/10.1128/JVI.01219-10,PMC2976395,NA,2010-09-22,2010
PMC,http://dx.doi.org/10.1017/S0033583510000181,PMC6320257,NA,2010-09-21,2010
PMC,http://dx.doi.org/10.1016/j.chom.2010.08.007,PMC3884547,NA,2010-09-16,2010
PMC,http://dx.doi.org/10.1016/j.vascn.2010.09.002,PMC3022121,NA,2010-09-17,2010
PMC,http://dx.doi.org/10.1086/655902,PMC2931414,NA,2010-08-02,2010
PMC,http://dx.doi.org/10.1128/JVI.01464-10,PMC2977860,NA,2010-09-15,2010
PMC,http://dx.doi.org/10.1128/JVI.00260-10,PMC2976418,NA,2010-09-15,2010
PMC,http://dx.doi.org/10.1136/bcr.05.2010.3000,PMC3027714,NA,2010-09-10,2010
PMC,http://dx.doi.org/10.1016/j.expneurol.2010.08.036,PMC5029284,NA,2010-09-13,2010
PMC,http://dx.doi.org/10.1016/j.cellsig.2010.08.011,PMC3001194,NA,2010-09-01,2010
PMC,http://dx.doi.org/10.1128/JCM.01118-10,PMC3020893,NA,2010-09-08,2010
PMC,http://dx.doi.org/10.1128/JCM.01724-10,PMC3020804,NA,2010-09-08,2010
PMC,http://dx.doi.org/10.1016/j.str.2010.05.016,PMC3399781,NA,2010-09-08,2010
PMC,http://dx.doi.org/10.1128/MCB.00600-10,PMC2953054,NA,2010-09-07,2010
PMC,http://dx.doi.org/10.1105/tpc.109.072090,PMC2965540,NA,2010-09-08,2010
PMC,http://dx.doi.org/10.1016/S0140-6736(10)61380-3,PMC2972660,NA,2010-09-01,2010
PMC,http://dx.doi.org/10.1007/s13337-010-0005-0,PMC3550770,NA,2010-09-02,2010
PMC,NA,PMC2951799,NA,2010-01-01,2010
PMC,http://dx.doi.org/10.1097/GRF.0b013e3181eb6620,PMC3893929,NA,2010-09-01,2010
PMC,http://dx.doi.org/10.1007/s11908-010-0118-z,PMC3043460,NA,2010-07-06,2010
PMC,http://dx.doi.org/10.2217/fvl.10.50,PMC3039435,NA,2010-09-24,2010
PMC,http://dx.doi.org/10.1111/j.1365-2567.2010.03284.x,PMC2966765,NA,2010-05-10,2010
PMC,http://dx.doi.org/10.1111/j.1365-2567.2010.03277.x,PMC2966761,NA,2010-06-02,2010
PMC,NA,PMC2949433,NA,2010-09-01,2010
PMC,http://dx.doi.org/10.1136/jamia.2010.003210,PMC2995670,NA,2010-09-06,2010
PMC,http://dx.doi.org/10.1128/JCM.00179-10,PMC3020873,NA,2010-09-01,2010
PMC,http://dx.doi.org/10.4049/jimmunol.1001006,PMC3307390,NA,2010-09-02,2010
